"Wavelength","HOURS","sample_name","sample","blank","intensity_bl_corrected"
730,96.4066666666667,"SD-1  medium PIPES + Ferric Citrate + lactate",0.922,0.144,0.778
730,96.4066666666667,"SD-1 Defined media + Acetate",0.188,0.111,0.077
730,96.4066666666667,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.577,0.122,0.455
730,96.7402777777778,"PCA + DMR",0.183,0.196,-0.013
730,96.7402777777778,"PCA + DMR + Fumarate",0.16,0.157,0.003
730,96.7402777777778,"PCA + medium + Fumarate",0.093,0.089,0.004
730,96.7402777777778,"SD-1  DMR",0.78,0.219,0.561
730,96.7402777777778,"SD-1  DMR+ Ferric citrate",0.72,0.228,0.492
730,96.7402777777778,"SD-1  medium bicarb + Ferric Citrate",0.893,0.128,0.765
730,96.7402777777778,"SD-1  medium PIPES + Ferric Citrate",0.186,0.145,0.041
730,96.7402777777778,"SD-1  medium PIPES + Ferric Citrate + lactate",0.923,0.144,0.779
730,96.7402777777778,"SD-1 Defined media + Acetate",0.189,0.111,0.078
730,96.7402777777778,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.577,0.122,0.455
730,97.0738888888889,"PCA + DMR",0.182,0.196,-0.014
730,97.0738888888889,"PCA + DMR + Fumarate",0.16,0.157,0.003
730,97.0738888888889,"PCA + medium + Fumarate",0.093,0.089,0.004
730,97.0738888888889,"SD-1  DMR",0.782,0.219,0.563
730,97.0738888888889,"SD-1  DMR+ Ferric citrate",0.72,0.228,0.492
730,97.0738888888889,"SD-1  medium bicarb + Ferric Citrate",0.893,0.128,0.765
730,97.0738888888889,"SD-1  medium PIPES + Ferric Citrate",0.187,0.144,0.043
730,97.0738888888889,"SD-1  medium PIPES + Ferric Citrate + lactate",0.924,0.144,0.78
730,97.0738888888889,"SD-1 Defined media + Acetate",0.19,0.111,0.079
730,97.0738888888889,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.579,0.122,0.457
730,97.4075,"PCA + DMR",0.182,0.196,-0.014
730,97.4075,"PCA + DMR + Fumarate",0.16,0.157,0.003
730,97.4075,"PCA + medium + Fumarate",0.093,0.089,0.004
730,97.4075,"SD-1  DMR",0.782,0.219,0.563
730,97.4075,"SD-1  DMR+ Ferric citrate",0.72,0.228,0.492
730,97.4075,"SD-1  medium bicarb + Ferric Citrate",0.893,0.133,0.76
730,97.4075,"SD-1  medium PIPES + Ferric Citrate",0.188,0.144,0.044
730,97.4075,"SD-1  medium PIPES + Ferric Citrate + lactate",0.927,0.144,0.783
730,97.4075,"SD-1 Defined media + Acetate",0.19,0.111,0.079
730,97.4075,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.583,0.122,0.461
730,97.7411111111111,"PCA + DMR",0.182,0.196,-0.014
730,97.7411111111111,"PCA + DMR + Fumarate",0.16,0.157,0.003
730,97.7411111111111,"PCA + medium + Fumarate",0.093,0.089,0.004
730,97.7411111111111,"SD-1  DMR",0.782,0.219,0.563
730,97.7411111111111,"SD-1  DMR+ Ferric citrate",0.719,0.228,0.491
730,97.7411111111111,"SD-1  medium bicarb + Ferric Citrate",0.893,0.126,0.767
730,97.7411111111111,"SD-1  medium PIPES + Ferric Citrate",0.188,0.145,0.043
730,97.7411111111111,"SD-1  medium PIPES + Ferric Citrate + lactate",0.926,0.144,0.782
730,97.7411111111111,"SD-1 Defined media + Acetate",0.191,0.111,0.08
730,97.7411111111111,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.58,0.123,0.457
730,98.0747222222222,"PCA + DMR",0.182,0.196,-0.014
730,98.0747222222222,"PCA + DMR + Fumarate",0.16,0.157,0.003
730,98.0747222222222,"PCA + medium + Fumarate",0.093,0.089,0.004
730,98.0747222222222,"SD-1  DMR",0.783,0.219,0.564
730,98.0747222222222,"SD-1  DMR+ Ferric citrate",0.719,0.228,0.491
730,98.0747222222222,"SD-1  medium bicarb + Ferric Citrate",0.894,0.128,0.766
730,98.0747222222222,"SD-1  medium PIPES + Ferric Citrate",0.189,0.144,0.045
730,98.0747222222222,"SD-1  medium PIPES + Ferric Citrate + lactate",0.927,0.144,0.783
730,98.0747222222222,"SD-1 Defined media + Acetate",0.192,0.113,0.079
730,98.0747222222222,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.58,0.122,0.458
730,98.4083333333333,"PCA + DMR",0.183,0.196,-0.013
730,98.4083333333333,"PCA + DMR + Fumarate",0.16,0.156,0.004
730,98.4083333333333,"PCA + medium + Fumarate",0.093,0.089,0.004
730,98.4083333333333,"SD-1  DMR",0.783,0.219,0.564
730,98.4083333333333,"SD-1  DMR+ Ferric citrate",0.719,0.228,0.491
730,98.4083333333333,"SD-1  medium bicarb + Ferric Citrate",0.893,0.126,0.767
730,98.4083333333333,"SD-1  medium PIPES + Ferric Citrate",0.19,0.144,0.046
730,98.4083333333333,"SD-1  medium PIPES + Ferric Citrate + lactate",0.927,0.144,0.783
730,98.4083333333333,"SD-1 Defined media + Acetate",0.192,0.114,0.078
730,98.4083333333333,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.585,0.122,0.463
730,98.7419444444444,"PCA + DMR",0.183,0.196,-0.013
730,98.7419444444444,"PCA + DMR + Fumarate",0.16,0.157,0.003
730,98.7419444444444,"PCA + medium + Fumarate",0.093,0.089,0.004
730,98.7419444444444,"SD-1  DMR",0.784,0.219,0.565
730,98.7419444444444,"SD-1  DMR+ Ferric citrate",0.719,0.228,0.491
730,98.7419444444444,"SD-1  medium bicarb + Ferric Citrate",0.893,0.128,0.765
730,98.7419444444444,"SD-1  medium PIPES + Ferric Citrate",0.191,0.144,0.047
730,98.7419444444444,"SD-1  medium PIPES + Ferric Citrate + lactate",0.928,0.144,0.784
730,98.7419444444444,"SD-1 Defined media + Acetate",0.193,0.111,0.082
730,98.7419444444444,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.59,0.122,0.468
730,99.0755555555556,"PCA + DMR",0.183,0.196,-0.013
730,99.0755555555556,"PCA + DMR + Fumarate",0.16,0.157,0.003
730,99.0755555555556,"PCA + medium + Fumarate",0.093,0.089,0.004
730,99.0755555555556,"SD-1  DMR",0.784,0.219,0.565
730,99.0755555555556,"SD-1  DMR+ Ferric citrate",0.718,0.228,0.49
730,99.0755555555556,"SD-1  medium bicarb + Ferric Citrate",0.893,0.127,0.766
730,99.0755555555556,"SD-1  medium PIPES + Ferric Citrate",0.191,0.144,0.047
730,99.0755555555556,"SD-1  medium PIPES + Ferric Citrate + lactate",0.927,0.144,0.783
730,99.0755555555556,"SD-1 Defined media + Acetate",0.194,0.111,0.083
730,99.0755555555556,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.587,0.123,0.464
730,99.4091666666667,"PCA + DMR",0.182,0.196,-0.014
730,99.4091666666667,"PCA + DMR + Fumarate",0.16,0.157,0.003
730,99.4091666666667,"PCA + medium + Fumarate",0.093,0.089,0.004
730,99.4091666666667,"SD-1  DMR",0.783,0.219,0.564
730,99.4091666666667,"SD-1  DMR+ Ferric citrate",0.719,0.228,0.491
730,99.4091666666667,"SD-1  medium bicarb + Ferric Citrate",0.894,0.128,0.766
730,99.4091666666667,"SD-1  medium PIPES + Ferric Citrate",0.192,0.144,0.048
730,99.4091666666667,"SD-1  medium PIPES + Ferric Citrate + lactate",0.927,0.144,0.783
730,99.4091666666667,"SD-1 Defined media + Acetate",0.194,0.114,0.08
730,99.4091666666667,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.581,0.123,0.458
730,99.7427777777778,"PCA + DMR",0.182,0.196,-0.014
730,99.7427777777778,"PCA + DMR + Fumarate",0.16,0.157,0.003
730,99.7427777777778,"PCA + medium + Fumarate",0.093,0.089,0.004
730,99.7427777777778,"SD-1  DMR",0.784,0.219,0.565
730,99.7427777777778,"SD-1  DMR+ Ferric citrate",0.719,0.228,0.491
730,99.7427777777778,"SD-1  medium bicarb + Ferric Citrate",0.894,0.129,0.765
730,99.7427777777778,"SD-1  medium PIPES + Ferric Citrate",0.192,0.145,0.047
730,99.7427777777778,"SD-1  medium PIPES + Ferric Citrate + lactate",0.928,0.144,0.784
730,99.7427777777778,"SD-1 Defined media + Acetate",0.194,0.111,0.083
730,99.7427777777778,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.582,0.122,0.46
730,100.076388888889,"PCA + DMR",0.182,0.196,-0.014
730,100.076388888889,"PCA + DMR + Fumarate",0.16,0.157,0.003
730,100.076388888889,"PCA + medium + Fumarate",0.093,0.089,0.004
730,100.076388888889,"SD-1  DMR",0.785,0.219,0.566
730,100.076388888889,"SD-1  DMR+ Ferric citrate",0.719,0.228,0.491
730,100.076388888889,"SD-1  medium bicarb + Ferric Citrate",0.895,0.127,0.768
730,100.076388888889,"SD-1  medium PIPES + Ferric Citrate",0.193,0.144,0.049
730,100.076388888889,"SD-1  medium PIPES + Ferric Citrate + lactate",0.928,0.144,0.784
730,100.076388888889,"SD-1 Defined media + Acetate",0.194,0.114,0.08
730,100.076388888889,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.583,0.122,0.461
730,100.41,"PCA + DMR",0.183,0.196,-0.013
730,100.41,"PCA + DMR + Fumarate",0.16,0.157,0.003
730,100.41,"PCA + medium + Fumarate",0.093,0.089,0.004
730,100.41,"SD-1  DMR",0.786,0.219,0.567
730,100.41,"SD-1  DMR+ Ferric citrate",0.718,0.228,0.49
730,100.41,"SD-1  medium bicarb + Ferric Citrate",0.895,0.126,0.769
730,100.41,"SD-1  medium PIPES + Ferric Citrate",0.194,0.144,0.05
730,100.41,"SD-1  medium PIPES + Ferric Citrate + lactate",0.927,0.144,0.783
730,100.41,"SD-1 Defined media + Acetate",0.194,0.111,0.083
730,100.41,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.584,0.123,0.461
730,100.743611111111,"PCA + DMR",0.183,0.196,-0.013
730,100.743611111111,"PCA + DMR + Fumarate",0.16,0.156,0.004
730,100.743611111111,"PCA + medium + Fumarate",0.093,0.089,0.004
730,100.743611111111,"SD-1  DMR",0.786,0.219,0.567
730,100.743611111111,"SD-1  DMR+ Ferric citrate",0.718,0.228,0.49
730,100.743611111111,"SD-1  medium bicarb + Ferric Citrate",0.895,0.127,0.768
730,100.743611111111,"SD-1  medium PIPES + Ferric Citrate",0.194,0.145,0.049
730,100.743611111111,"SD-1  medium PIPES + Ferric Citrate + lactate",0.927,0.144,0.783
730,100.743611111111,"SD-1 Defined media + Acetate",0.192,0.112,0.08
730,100.743611111111,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.584,0.122,0.462
730,101.077222222222,"PCA + DMR",0.182,0.196,-0.014
730,101.077222222222,"PCA + DMR + Fumarate",0.159,0.157,0.002
730,101.077222222222,"PCA + medium + Fumarate",0.093,0.089,0.004
730,101.077222222222,"SD-1  DMR",0.786,0.219,0.567
730,101.077222222222,"SD-1  DMR+ Ferric citrate",0.718,0.228,0.49
730,101.077222222222,"SD-1  medium bicarb + Ferric Citrate",0.894,0.127,0.767
730,101.077222222222,"SD-1  medium PIPES + Ferric Citrate",0.195,0.145,0.05
730,101.077222222222,"SD-1  medium PIPES + Ferric Citrate + lactate",0.929,0.144,0.785
730,101.077222222222,"SD-1 Defined media + Acetate",0.192,0.111,0.081
730,101.077222222222,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.584,0.123,0.461
730,101.410833333333,"PCA + DMR",0.182,0.196,-0.014
730,101.410833333333,"PCA + DMR + Fumarate",0.16,0.157,0.003
730,101.410833333333,"PCA + medium + Fumarate",0.093,0.089,0.004
730,101.410833333333,"SD-1  DMR",0.786,0.219,0.567
730,101.410833333333,"SD-1  DMR+ Ferric citrate",0.718,0.228,0.49
730,101.410833333333,"SD-1  medium bicarb + Ferric Citrate",0.895,0.132,0.763
730,101.410833333333,"SD-1  medium PIPES + Ferric Citrate",0.196,0.144,0.052
730,101.410833333333,"SD-1  medium PIPES + Ferric Citrate + lactate",0.929,0.144,0.785
730,101.410833333333,"SD-1 Defined media + Acetate",0.192,0.111,0.081
730,101.410833333333,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.585,0.122,0.463
730,101.744444444444,"PCA + DMR",0.182,0.196,-0.014
730,101.744444444444,"PCA + DMR + Fumarate",0.159,0.156,0.003
730,101.744444444444,"PCA + medium + Fumarate",0.094,0.089,0.005
730,101.744444444444,"SD-1  DMR",0.788,0.219,0.569
730,101.744444444444,"SD-1  DMR+ Ferric citrate",0.718,0.228,0.49
730,101.744444444444,"SD-1  medium bicarb + Ferric Citrate",0.895,0.127,0.768
730,101.744444444444,"SD-1  medium PIPES + Ferric Citrate",0.197,0.144,0.053
730,101.744444444444,"SD-1  medium PIPES + Ferric Citrate + lactate",0.928,0.144,0.784
730,101.744444444444,"SD-1 Defined media + Acetate",0.192,0.112,0.08
730,101.744444444444,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.584,0.122,0.462
730,102.078055555556,"PCA + DMR",0.182,0.196,-0.014
730,102.078055555556,"PCA + DMR + Fumarate",0.16,0.156,0.004
730,102.078055555556,"PCA + medium + Fumarate",0.094,0.089,0.005
730,102.078055555556,"SD-1  DMR",0.788,0.219,0.569
730,102.078055555556,"SD-1  DMR+ Ferric citrate",0.718,0.228,0.49
730,102.078055555556,"SD-1  medium bicarb + Ferric Citrate",0.895,0.126,0.769
730,102.078055555556,"SD-1  medium PIPES + Ferric Citrate",0.198,0.144,0.054
730,102.078055555556,"SD-1  medium PIPES + Ferric Citrate + lactate",0.929,0.144,0.785
730,102.078055555556,"SD-1 Defined media + Acetate",0.191,0.111,0.08
730,102.078055555556,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.582,0.123,0.459
730,102.411666666667,"PCA + DMR",0.182,0.196,-0.014
730,102.411666666667,"PCA + DMR + Fumarate",0.16,0.157,0.003
730,102.411666666667,"PCA + medium + Fumarate",0.093,0.089,0.004
730,102.411666666667,"SD-1  DMR",0.788,0.219,0.569
730,102.411666666667,"SD-1  DMR+ Ferric citrate",0.718,0.228,0.49
730,102.411666666667,"SD-1  medium bicarb + Ferric Citrate",0.895,0.13,0.765
730,102.411666666667,"SD-1  medium PIPES + Ferric Citrate",0.198,0.145,0.053
730,102.411666666667,"SD-1  medium PIPES + Ferric Citrate + lactate",0.93,0.144,0.786
730,102.411666666667,"SD-1 Defined media + Acetate",0.191,0.113,0.078
730,102.411666666667,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.582,0.122,0.46
730,102.745277777778,"PCA + DMR",0.182,0.196,-0.014
730,102.745277777778,"PCA + DMR + Fumarate",0.159,0.157,0.002
730,102.745277777778,"PCA + medium + Fumarate",0.094,0.089,0.005
730,102.745277777778,"SD-1  DMR",0.789,0.219,0.57
730,102.745277777778,"SD-1  DMR+ Ferric citrate",0.718,0.228,0.49
730,102.745277777778,"SD-1  medium bicarb + Ferric Citrate",0.895,0.127,0.768
730,102.745277777778,"SD-1  medium PIPES + Ferric Citrate",0.199,0.144,0.055
730,102.745277777778,"SD-1  medium PIPES + Ferric Citrate + lactate",0.931,0.144,0.787
730,102.745277777778,"SD-1 Defined media + Acetate",0.19,0.111,0.079
730,102.745277777778,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.584,0.122,0.462
730,103.078888888889,"PCA + DMR",0.182,0.196,-0.014
730,103.078888888889,"PCA + DMR + Fumarate",0.159,0.157,0.002
730,103.078888888889,"PCA + medium + Fumarate",0.094,0.089,0.005
730,103.078888888889,"SD-1  DMR",0.789,0.219,0.57
730,103.078888888889,"SD-1  DMR+ Ferric citrate",0.718,0.228,0.49
730,103.078888888889,"SD-1  medium bicarb + Ferric Citrate",0.895,0.128,0.767
730,103.078888888889,"SD-1  medium PIPES + Ferric Citrate",0.2,0.145,0.055
730,103.078888888889,"SD-1  medium PIPES + Ferric Citrate + lactate",0.931,0.144,0.787
730,103.078888888889,"SD-1 Defined media + Acetate",0.19,0.111,0.079
730,103.078888888889,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.587,0.122,0.465
730,103.4125,"PCA + DMR",0.182,0.196,-0.014
730,103.4125,"PCA + DMR + Fumarate",0.159,0.156,0.003
730,103.4125,"PCA + medium + Fumarate",0.093,0.089,0.004
730,103.4125,"SD-1  DMR",0.789,0.219,0.57
730,103.4125,"SD-1  DMR+ Ferric citrate",0.718,0.228,0.49
730,103.4125,"SD-1  medium bicarb + Ferric Citrate",0.895,0.127,0.768
730,103.4125,"SD-1  medium PIPES + Ferric Citrate",0.201,0.144,0.057
730,103.4125,"SD-1  medium PIPES + Ferric Citrate + lactate",0.931,0.144,0.787
730,103.4125,"SD-1 Defined media + Acetate",0.189,0.112,0.077
730,103.4125,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.588,0.123,0.465
730,103.746111111111,"PCA + DMR",0.182,0.196,-0.014
730,103.746111111111,"PCA + DMR + Fumarate",0.159,0.156,0.003
730,103.746111111111,"PCA + medium + Fumarate",0.093,0.089,0.004
730,103.746111111111,"SD-1  DMR",0.79,0.219,0.571
730,103.746111111111,"SD-1  DMR+ Ferric citrate",0.718,0.227,0.491
730,103.746111111111,"SD-1  medium bicarb + Ferric Citrate",0.895,0.129,0.766
730,103.746111111111,"SD-1  medium PIPES + Ferric Citrate",0.202,0.144,0.058
730,103.746111111111,"SD-1  medium PIPES + Ferric Citrate + lactate",0.93,0.144,0.786
730,103.746111111111,"SD-1 Defined media + Acetate",0.189,0.113,0.076
730,103.746111111111,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.589,0.122,0.467
730,104.079722222222,"PCA + DMR",0.182,0.196,-0.014
730,104.079722222222,"PCA + DMR + Fumarate",0.159,0.156,0.003
730,104.079722222222,"PCA + medium + Fumarate",0.094,0.089,0.005
730,104.079722222222,"SD-1  DMR",0.79,0.219,0.571
730,104.079722222222,"SD-1  DMR+ Ferric citrate",0.717,0.227,0.49
730,104.079722222222,"SD-1  medium bicarb + Ferric Citrate",0.896,0.126,0.77
730,104.079722222222,"SD-1  medium PIPES + Ferric Citrate",0.202,0.145,0.057
730,104.079722222222,"SD-1  medium PIPES + Ferric Citrate + lactate",0.93,0.144,0.786
730,104.079722222222,"SD-1 Defined media + Acetate",0.189,0.111,0.078
730,104.079722222222,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.591,0.122,0.469
730,104.413333333333,"PCA + DMR",0.182,0.196,-0.014
730,104.413333333333,"PCA + DMR + Fumarate",0.159,0.157,0.002
730,104.413333333333,"PCA + medium + Fumarate",0.094,0.089,0.005
730,104.413333333333,"SD-1  DMR",0.791,0.219,0.572
730,104.413333333333,"SD-1  DMR+ Ferric citrate",0.718,0.227,0.491
730,104.413333333333,"SD-1  medium bicarb + Ferric Citrate",0.896,0.128,0.768
730,104.413333333333,"SD-1  medium PIPES + Ferric Citrate",0.203,0.144,0.059
730,104.413333333333,"SD-1  medium PIPES + Ferric Citrate + lactate",0.931,0.144,0.787
730,104.413333333333,"SD-1 Defined media + Acetate",0.189,0.112,0.077
730,104.413333333333,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.591,0.123,0.468
730,104.746944444444,"PCA + DMR",0.182,0.196,-0.014
730,104.746944444444,"PCA + DMR + Fumarate",0.159,0.156,0.003
730,104.746944444444,"PCA + medium + Fumarate",0.094,0.089,0.005
730,104.746944444444,"SD-1  DMR",0.791,0.219,0.572
730,104.746944444444,"SD-1  DMR+ Ferric citrate",0.719,0.227,0.492
730,104.746944444444,"SD-1  medium bicarb + Ferric Citrate",0.896,0.128,0.768
730,104.746944444444,"SD-1  medium PIPES + Ferric Citrate",0.205,0.144,0.061
730,104.746944444444,"SD-1  medium PIPES + Ferric Citrate + lactate",0.931,0.144,0.787
730,104.746944444444,"SD-1 Defined media + Acetate",0.189,0.111,0.078
730,104.746944444444,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.593,0.122,0.471
730,105.080555555556,"PCA + DMR",0.182,0.196,-0.014
730,105.080555555556,"PCA + DMR + Fumarate",0.159,0.157,0.002
730,105.080555555556,"PCA + medium + Fumarate",0.094,0.089,0.005
730,105.080555555556,"SD-1  DMR",0.791,0.219,0.572
730,105.080555555556,"SD-1  DMR+ Ferric citrate",0.719,0.227,0.492
730,105.080555555556,"SD-1  medium bicarb + Ferric Citrate",0.897,0.127,0.77
730,105.080555555556,"SD-1  medium PIPES + Ferric Citrate",0.205,0.144,0.061
730,105.080555555556,"SD-1  medium PIPES + Ferric Citrate + lactate",0.932,0.144,0.788
730,105.080555555556,"SD-1 Defined media + Acetate",0.19,0.113,0.077
730,105.080555555556,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.594,0.122,0.472
730,105.414166666667,"PCA + DMR",0.182,0.196,-0.014
730,105.414166666667,"PCA + DMR + Fumarate",0.159,0.156,0.003
730,105.414166666667,"PCA + medium + Fumarate",0.094,0.089,0.005
730,105.414166666667,"SD-1  DMR",0.792,0.219,0.573
730,105.414166666667,"SD-1  DMR+ Ferric citrate",0.719,0.227,0.492
730,105.414166666667,"SD-1  medium bicarb + Ferric Citrate",0.897,0.126,0.771
730,105.414166666667,"SD-1  medium PIPES + Ferric Citrate",0.206,0.144,0.062
730,105.414166666667,"SD-1  medium PIPES + Ferric Citrate + lactate",0.934,0.144,0.79
730,105.414166666667,"SD-1 Defined media + Acetate",0.19,0.111,0.079
730,105.414166666667,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.595,0.122,0.473
730,105.747777777778,"PCA + DMR",0.182,0.196,-0.014
730,105.747777777778,"PCA + DMR + Fumarate",0.159,0.156,0.003
730,105.747777777778,"PCA + medium + Fumarate",0.094,0.089,0.005
730,105.747777777778,"SD-1  DMR",0.793,0.219,0.574
730,105.747777777778,"SD-1  DMR+ Ferric citrate",0.72,0.227,0.493
730,105.747777777778,"SD-1  medium bicarb + Ferric Citrate",0.897,0.127,0.77
730,105.747777777778,"SD-1  medium PIPES + Ferric Citrate",0.208,0.144,0.064
730,105.747777777778,"SD-1  medium PIPES + Ferric Citrate + lactate",0.935,0.144,0.791
730,105.747777777778,"SD-1 Defined media + Acetate",0.19,0.112,0.078
730,105.747777777778,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.594,0.123,0.471
730,106.081388888889,"PCA + DMR",0.182,0.196,-0.014
730,106.081388888889,"PCA + DMR + Fumarate",0.159,0.156,0.003
730,106.081388888889,"PCA + medium + Fumarate",0.094,0.089,0.005
730,106.081388888889,"SD-1  DMR",0.792,0.219,0.573
730,106.081388888889,"SD-1  DMR+ Ferric citrate",0.72,0.227,0.493
730,106.081388888889,"SD-1  medium bicarb + Ferric Citrate",0.897,0.126,0.771
730,106.081388888889,"SD-1  medium PIPES + Ferric Citrate",0.208,0.144,0.064
730,106.081388888889,"SD-1  medium PIPES + Ferric Citrate + lactate",0.935,0.144,0.791
730,106.081388888889,"SD-1 Defined media + Acetate",0.19,0.112,0.078
730,106.081388888889,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.594,0.123,0.471
730,106.415,"PCA + DMR",0.182,0.196,-0.014
730,106.415,"PCA + DMR + Fumarate",0.159,0.156,0.003
730,106.415,"PCA + medium + Fumarate",0.094,0.089,0.005
730,106.415,"SD-1  DMR",0.794,0.219,0.575
730,106.415,"SD-1  DMR+ Ferric citrate",0.72,0.227,0.493
730,106.415,"SD-1  medium bicarb + Ferric Citrate",0.897,0.127,0.77
730,106.415,"SD-1  medium PIPES + Ferric Citrate",0.209,0.144,0.065
